seq,rtt_ms,status,timestamp
416,0.432,OK,1770628013.961631
417,0.395,OK,1770628013.981819
418,0.387,OK,1770628014.002014
419,0.387,OK,1770628014.022224
420,0.329,OK,1770628014.042283
421,0.162,OK,1770628014.062211
422,0.269,OK,1770628014.082515
423,0.263,OK,1770628014.102769
424,0.283,OK,1770628014.123021
425,0.462,OK,1770628014.143439
426,0.271,OK,1770628014.163358
427,0.229,OK,1770628014.183421
428,0.241,OK,1770628014.203544
429,0.230,OK,1770628014.223712
430,0.244,OK,1770628014.243830
431,0.376,OK,1770628014.264078
432,0.380,OK,1770628014.284179
433,0.350,OK,1770628014.304275
434,0.531,OK,1770628014.324591
435,0.527,OK,1770628014.344719
436,0.339,OK,1770628014.364669
437,0.441,OK,1770628014.385005
438,0.407,OK,1770628014.405079
439,0.438,OK,1770628014.425329
440,0.447,OK,1770628014.445470
441,0.482,OK,1770628014.465637
442,0.474,OK,1770628014.485858
443,0.331,OK,1770628014.505872
444,0.432,OK,1770628014.526202
445,0.436,OK,1770628014.546435
446,0.416,OK,1770628014.566708
447,0.378,OK,1770628014.586907
448,0.444,OK,1770628014.607217
449,0.418,OK,1770628014.627326
450,0.295,OK,1770628014.647334
451,0.282,OK,1770628014.667449
452,0.343,OK,1770628014.687648
453,0.279,OK,1770628014.707770
454,0.248,OK,1770628014.727836
455,0.307,OK,1770628014.748008
456,0.304,OK,1770628014.768117
457,0.322,OK,1770628014.788257
458,0.303,OK,1770628014.808377
459,0.360,OK,1770628014.828650
460,0.306,OK,1770628014.848854
461,0.255,OK,1770628014.869036
462,0.309,OK,1770628014.889317
463,0.467,OK,1770628014.909613
464,0.428,OK,1770628014.929700
465,0.277,OK,1770628014.949655
466,0.204,OK,1770628014.969680
467,0.319,OK,1770628014.989889
468,0.387,OK,1770628015.010060
469,0.409,OK,1770628015.030221
470,0.344,OK,1770628015.050357
471,0.177,OK,1770628015.070268
472,0.382,OK,1770628015.090578
473,0.406,OK,1770628015.110717
474,0.398,OK,1770628015.130971
475,0.413,OK,1770628015.151121
476,0.402,OK,1770628015.171350
477,0.398,OK,1770628015.191462
478,0.457,OK,1770628015.211755
479,0.464,OK,1770628015.231890
480,0.447,OK,1770628015.252093
481,0.438,OK,1770628015.272204
482,0.341,OK,1770628015.292307
483,0.461,OK,1770628015.312564
484,0.408,OK,1770628015.332703
485,0.441,OK,1770628015.352884
486,0.372,OK,1770628015.372941
487,0.412,OK,1770628015.393111
488,0.386,OK,1770628015.413197
489,0.440,OK,1770628015.433442
490,0.490,OK,1770628015.453730
491,0.419,OK,1770628015.473899
492,0.418,OK,1770628015.494132
493,0.405,OK,1770628015.514233
494,0.404,OK,1770628015.534364
495,0.520,OK,1770628015.554610
496,0.479,OK,1770628015.574701
497,0.388,OK,1770628015.594837
498,0.418,OK,1770628015.615135
499,0.398,OK,1770628015.635310
500,0.578,OK,1770628015.655728
501,0.444,OK,1770628015.675810
502,0.407,OK,1770628015.696018
503,0.464,OK,1770628015.716195
504,0.372,OK,1770628015.736302
505,0.567,OK,1770628015.756626
506,0.408,OK,1770628015.776590
507,0.310,OK,1770628015.796754
508,0.423,OK,1770628015.817111
509,0.416,OK,1770628015.837220
510,0.450,OK,1770628015.857485
511,0.510,OK,1770628015.877665
512,0.450,OK,1770628015.897844
513,0.417,OK,1770628015.917954
514,0.395,OK,1770628015.938067
515,0.376,OK,1770628015.958201
516,0.289,OK,1770628015.978232
517,0.399,OK,1770628015.998555
518,0.404,OK,1770628016.018694
519,0.293,OK,1770628016.038849
520,0.310,OK,1770628016.058990
521,0.266,OK,1770628016.079029
522,0.278,OK,1770628016.099269
523,0.277,OK,1770628016.119394
524,0.337,OK,1770628016.139598
525,0.431,OK,1770628016.159830
526,0.496,OK,1770628016.180143
527,0.444,OK,1770628016.200202
528,0.344,OK,1770628016.220205
529,0.310,OK,1770628016.240317
530,0.332,OK,1770628016.260463
531,0.299,OK,1770628016.280554
532,0.280,OK,1770628016.300778
533,0.300,OK,1770628016.320939
534,0.335,OK,1770628016.341088
535,0.329,OK,1770628016.361218
536,0.301,OK,1770628016.381325
537,0.352,OK,1770628016.401617
538,0.428,OK,1770628016.421959
539,0.428,OK,1770628016.442065
540,0.424,OK,1770628016.462174
541,0.394,OK,1770628016.482258
542,0.361,OK,1770628016.502454
543,0.506,OK,1770628016.522738
544,0.404,OK,1770628016.542887
545,0.412,OK,1770628016.563032
546,0.440,OK,1770628016.583177
547,0.356,OK,1770628016.603326
548,0.465,OK,1770628016.623571
549,0.366,OK,1770628016.643691
550,0.410,OK,1770628016.663967
551,0.426,OK,1770628016.684125
552,0.328,OK,1770628016.704126
553,0.257,OK,1770628016.724161
554,0.240,OK,1770628016.744253
555,0.117,OK,1770628016.764294
556,0.098,OK,1770628016.784370
557,0.204,OK,1770628016.804561
558,0.149,OK,1770628016.824670
559,0.157,OK,1770628016.844776
560,-1.000,LOST,1770628017.365448
